"gene_id","master_id","skel_code","skel_elem","year_pub","pub_abbr","doi","link","date_metho","date_BP","date_err","date_full","age_at_death","group","locality","pol_ent","lat","long","Pulldown.Strategy","suffices","data_type","no_lib","snps_1240k","snps_ho","mol_sex","ROH_tot","ROH_tot2","Y_hap","Y_hap2","Y.hap3","mtDNA_cov","mtDNA_hap","mtDNA_match","damage","sex_ratio","angsd","hapconx","lib_type","libs","endo","assess","assess_warn","mtDNA_hap_simp","y_hap_simp"
"ALA095.AG","ALA095","45.72; Locus 03-3013, Locus 03-3016; Pail 54; Skeleton S04-6","tooth",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",3780,46,"1922-1750 calBCE (3516±25 BP, MAMS-41109)",NA,"Turkey_Hatay_Alalakh_MLBA.AG","Atchana-Alalakh (Hatay, Reyhanlı)","Turkey",36.23778,36.38472,"Native Pulldown on 3.2M snpset","AG","1240k",1,582747,308457,"M","0","0","J-Y31143","J2b2b1~",NA,NA,"HV","[0.961,1]","0.27",NA,"[0.008,0.024]","[0.008,0.017]","ds.half",NA,"0.01818","PASS","ANGSD=[0.008,0.024], hapConX=[0.008,0.017]","HV","J2b"
"ART001.AG","ART001","H156 S138","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",4342,49,"2469-2298 calBCE (3908±26 BP, MAMS-33533)",NA,"Turkey_East_Arslantepe_EBA.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,799591,423935,"M","0","0","J-Z6264","J2a1a1a2b2a1b1b~",NA,NA,"H14b3","[0.96,1]","0.02",NA,"[0.005,0.011]","[0.006,0.01]","ds.half",NA,"0.0314","PASS","ANGSD=[0.005,0.011], damage.ds.half=0.02, hapConX=[0.006,0.01]","H14","J2a"
"ART004.AG","ART004","H238 S156","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5632,29,"3762-3638 calBCE (4906±26 BP, MAMS-33534)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,103491,54519,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","G","G",NA,NA,"H","[0.97,1]","0.01",NA,"[0,0.001]","n/a (<2000 X SNPs)","ds.half",NA,"0.00809","PASS","damage.ds.half=0.01","H","G"
"ART011.AG","ART011","S220-1","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",4640,91,"2860-2506 calBCE (4103±25 BP, MAMS-33538)",NA,"Turkey_East_Arslantepe_EBA.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,658237,350113,"M","24.108005","0","J-Y17946","J2a1a1a2b2a3b1a1b~",NA,NA,"T2c1","[0.96,1]","0.02",NA,"[0.006,0.016]","[0.009,0.015]","ds.half",NA,"0.02362","PASS","ANGSD=[0.006,0.016], damage.ds.half=0.02, hapConX=[0.009,0.015]","T2c","J2a"
"ART014.AG","ART014","S216 Cr2","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5255,100,"3491-3108 calBCE (4573±27 BP, MAMS-33540)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,776639,412194,"M","0","0","G-M3317","G2a2b1",NA,NA,"X2i+@225","[0.96,1]","0.02",NA,"[0.008,0.016]","[0.009,0.014]","ds.half",NA,"0.08548","PASS","ANGSD=[0.008,0.016], damage.ds.half=0.02, hapConX=[0.009,0.014]","X2i","G2a"
"ART015.AG","ART015","S216 Cr3","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5212,93,"3482-3104 calBCE (4557±25 BP, MAMS-33541)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",2,1018009,532112,"M","0","0","E-CTS9608","E1b1b1b2a1a1a1a1f~",NA,NA,"U1a1d","[0.96,1]","0.02",NA,"[0.008,0.012]","[0.009,0.011]","ds.half",NA,"0.28107","PASS","ANGSD=[0.008,0.012], damage.ds.half=0.02, hapConX=[0.009,0.011]","U1a","E1b"
"ART017.AG","ART017","S216 Cr8","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5166,77,"3357-3101 calBCE (4516±25 BP, MAMS-33542)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,749341,396585,"M","0","0","J-Y15913","J2a1a1a2b2a2b2~",NA,NA,"T2c1+146","[0.96,1]","0.02",NA,"[0.005,0.013]","[0.007,0.012]","ds.half",NA,"0.0758","PASS","ANGSD=[0.005,0.013], damage.ds.half=0.02, hapConX=[0.007,0.012]","T2c","J2a"
"ART018.AG","ART018","S216 Cr9","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5260,95,"3491-3109 calBCE (4573±25 BP, MAMS-33543)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,862209,454184,"M","0","0","J-Z1842","J1a2b1",NA,NA,"H14a+146","[0.96,1]","0.02",NA,"[0.004,0.01]","[0.006,0.01]","ds.half",NA,"0.05965","PASS","damage.ds.half=0.02, hapConX=[0.006,0.01]","H14","J1a"
"ART019.AG","ART019","S216 Cr10","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5393,49,"3508-3354 calBCE (4623±24 BP, MAMS-33544)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,470395,247988,"M","0","0","J-Z500","J2a1a1a2b2",NA,NA,"K1a3","[0.96,1]","0.02",NA,"[0.006,0.024]","[0.008,0.018]","ds.half",NA,"0.03102","PASS","ANGSD=[0.006,0.024], damage.ds.half=0.02, hapConX=[0.008,0.018]","K1a","J2a"
"ART022.AG","ART022","S216 Cr13","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5413,100,"3641-3191 calBCE (4681±75 BP, MAMS-33546)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,821673,436472,"M","0","0","J-Y3020","J2a1a1a2b2a3b~",NA,NA,"J1c","[0.96,1]","0.02",NA,"[0.006,0.012]","[0.005,0.008]","ds.half",NA,"0.18364","PASS","ANGSD=[0.006,0.012], damage.ds.half=0.02, hapConX=[0.005,0.008]","J1c","J2a"
"ART023.AG","ART023","S216 Cr14","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5227,95,"3487-3105 calBCE (4563±25 BP, MAMS-33547)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,369798,195374,"M","0","0","J-PF5119","J2a1a1a2",NA,NA,"U3b1","[0.96,1]","0.01",NA,"[0,0.009]","[0.002,0.009]","ds.half",NA,"0.0073","PASS","damage.ds.half=0.01","U3b","J2a"
"ART024.AG","ART024","S216 Temp1","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5384,55,"3501-3349 calBCE (4614±24 BP, MAMS-33548)",NA,"Turkey_East_Arslantepe_Chalcolithic_brother.ART014.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,733583,387575,"M","0","0","G-M3317","G2a2b1",NA,NA,"X2i+@225","[0.96,1]","0.02",NA,"[0.009,0.019]","[0.009,0.016]","ds.half",NA,"0.16787","PASS","ANGSD=[0.009,0.019], damage.ds.half=0.02, hapConX=[0.009,0.016]","X2i","G2a"
"ART032.AG","ART032","A1335 rP4 B","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5254,87,"3486-3111 calBCE (4568±21 BP, MAMS-34110)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,891513,481712,"M","0","0","H-Y28140","H",NA,NA,"N1b1a2","[0.97,1]","0.11",NA,"[0.004,0.01]","[0.004,0.007]","ds.half",NA,"0.25651","PASS",NA,"N1b","H"
"ART038.AG","ART038","S150 (H221)","femur bone",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5175,83,"3365-3102 calBCE (4534±27 BP, MAMS-34112)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,332140,182215,"M","62.906994","39.142","R-V1636","R1b1a2",NA,NA,"K1a17a","[0.96,1]","0.13",NA,"[0,0.015]","[0,0.005]","ds.half",NA,"0.01097","PASS",NA,"K1a","R1b"
"ART042.AG","ART042","S254 (H382)","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5767,75,"3946-3659 calBCE (5014±29 BP, MAMS-34119)",NA,"Turkey_East_Arslantepe_Chalcolithic.AG","Arslantepe (Malatya, Battalgazi)","Turkey",38.381944,38.361111,"Native Pulldown on 3.2M snpset","AG","1240k",1,951509,508346,"M","0","0","H-Y28140","H",NA,NA,"T1b","[0.97,1]","0.14",NA,"[0.007,0.011]","[0.007,0.01]","ds.half",NA,"0.09497","PASS","ANGSD=[0.007,0.011], hapConX=[0.007,0.01]","T1b","H"
"CBT005.AG","CBT005","Grave 5, 464-4072","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5415,72,"3623-3376 calBCE (4713±21 BP, MAMS-41629)",NA,"Turkey_Central_CamlibelTarlasi_Chalcolithic.AG","Çamlıbel-Tarlası (Çorum, Boğazkale)","Turkey",40.019745,34.586129,"Native Pulldown on 3.2M snpset","AG","1240k",1,525686,271572,"M","4.251897","0","G-M406","G2a2b1",NA,NA,"K1a","[0.97,1]","0.09",NA,"[0,0.007]","[0,0.003]","ds.half",NA,"0.03806","PASS",NA,"K1a","G2a"
"CBT013.AG","CBT013","Grave 13, 950-6118","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5526,35,"3639-3528 calBCE (4796±23 BP, MAMS-41631)",NA,"Turkey_Central_CamlibelTarlasi_Chalcolithic_1d.rel.CBT004.AG","Çamlıbel-Tarlası (Çorum, Boğazkale)","Turkey",40.019745,34.586129,"Native Pulldown on 3.2M snpset","AG","1240k",1,542745,282469,"M","8.596401","0","G-FGC5089","G2a2b1a",NA,NA,"HV1","[0.97,1]","0.1",NA,"[0,0.009]","[0.002,0.01]","ds.half",NA,"0.03077","PASS",NA,"HV1","G2a"
"CBT014.AG","CBT014","Grave 14, 971-6144","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5518,51,"3637-3386 calBCE (4767±28 BP, MAMS-41632)",NA,"Turkey_Central_CamlibelTarlasi_Chalcolithic.AG","Çamlıbel-Tarlası (Çorum, Boğazkale)","Turkey",40.019745,34.586129,"Native Pulldown on 3.2M snpset","AG","1240k",1,722353,377757,"M","0","0","G-M3302","G2a2b1a2",NA,NA,"H5","[0.97,1]","0.08",NA,"[0.002,0.01]","[0.002,0.007]","ds.half",NA,"0.2444","PASS",NA,"H5","G2a"
"CBT015.AG","CBT015","Grave 15, 978-6140","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5525,39,"3637-3526 calBCE (4787±28 BP, MAMS-41633)",NA,"Turkey_Central_CamlibelTarlasi_Chalcolithic.AG","Çamlıbel-Tarlası (Çorum, Boğazkale)","Turkey",40.019745,34.586129,"Native Pulldown on 3.2M snpset","AG","1240k",1,649480,339247,"M","0","0","G-FGC5089","G2a2b1a",NA,NA,"U3a2","[0.97,1]","0.12",NA,"[0.004,0.016]","[0.004,0.011]","ds.half",NA,"0.09668","PASS",NA,"U3a","G2a"
"ETM012.AG","ETM012","TM.91.P.653/2 (P4)","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",4470,34,"2574-2467 calBCE (3997±25 BP, MAMS-41114)",NA,"Syria_Ebla_EMBA.AG","Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate) ","Syria",35.798,36.798,"Native Pulldown on 3.2M snpset","AG","1240k",1,728271,393120,"M","0","0","J-Z1853","J1a2a1a2d2b~",NA,NA,"T2c1+146","[0.97,1]","0.14",NA,"[0.003,0.011]","[0.003,0.007]","ds.half",NA,"0.03563","PASS",NA,"T2c","J1a"
"ETM018.AG","ETM018","TM.98.AA.310","tooth",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",4004,55,"2137-1959 calBCE (3667±26 BP, MAMS-41635)",NA,"Syria_Ebla_EMBA.AG","Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate) ","Syria",35.798,36.798,"Native Pulldown on 3.2M snpset","AG","1240k",1,75100,39842,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","G-PF3177","G2a2a1a",NA,NA,"J1b1b1","[0.95,0.99]","0.3",NA,NA,"n/a (<2000 X SNPs)","ds.half",NA,"0.00393","PASS",NA,"J1b","G2a"
"ETM026.AG","ETM026","TM.83.G","petrous",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Context: Archaeological",3850,58,"2000-1800 BCE",NA,"Syria_Ebla_EMBA.AG","Ebla / Tell Mardikh (northwestern Syria, Idlib Governorate) ","Syria",35.798,36.798,"Native Pulldown on 3.2M snpset","AG","1240k",1,327084,177298,"M","4.999995","0","T-L162","T1a1",NA,NA,"K1a4","[0.97,1]","0.13",NA,"[0,0.018]","[0.002,0.014]","ds.half",NA,"0.02118","PASS",NA,"K1a","T1a"
"IKI024.AG","IKI024","SK 635","tooth",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5821,49,"3959-3797 calBCE (5080±27 BP, MAMS-40678)",NA,"Turkey_BlackSea_Ikiztepe_Chalcolithic.AG","İkiztepe (Samsun, Bafra)","Turkey",41.6136944,35.8711361,"Native Pulldown on 3.2M snpset","AG","1240k",1,115023,60495,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","J-PF5119","J2a1a1a2",NA,NA,"U1b1","[0.97,1]","0.17",NA,NA,"n/a (<2000 X SNPs)","ds.half",NA,"0.00397","PASS",NA,"U1b","J2a"
"ALX002.AG","ALX002","Alkhantepe Burial N2 ","tooth",2020,"SkourtaniotiCell2020","doi:10.1016/j.cell.2020.04.044","ENA:PRJEB37213","Direct: IntCal20",5660,40,"3776-3651 calBCE (4950±23 BP, MAMS-40330) ",NA,"Azerbaijan_Caucasus_lowlands_LateC.AG","Alkhantepe (Jalilabad District, Uchtepe village)","Azerbaijan ",39.3607139,48.4613556,"Native Pulldown on 3.2M snpset","AG","1240k",1,388258,209999,"M","0","0","G-CTS11562","G1a",NA,"12.36","K1a12a1a",NA,NA,NA,NA,"[0.002,0.011]","ds.half","ALX002.A0101.TF1","0","PASS",NA,"K1a","G1a"
"AID007.AG","AID007",NA,"bone_petrous",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Context: Archaeological",3250,58,"1400-1200 BCE",NA,"Greece_Aidonia_LBA.AG","Aidonia (Corinthia,Phlious Valley) ","Greece",37.84083,22.5832,"Native pulldown on 3.2M snpset","AG","1240k",2,756222,393819,"M","53.867994","30.404902","J-L581","J2a2a",NA,NA,"N1b1a2",NA,NA,NA,NA,"[0.009,0.014]","ss.minus","ILLUMINA-AID007.B0101.TF1.1_S0_L007_R1_001.fastq,ILLUMINA-AID007.B0201.TF1.1_S0_L005_R1_001.fastq",NA,"PASS","hapConX=[0.009,0.014]","N1b","J2a"
"APO023.AG","APO023",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",3504,33,"1613-1506 calBCE (3286±21 BP, MAMS-47520)",NA,"Greece_Crete_Aposelemis_LBA.AG","Heraklion (Crete)","Greece",35.2394569,24.9883048,"Native pulldown on 3.2M snpset","AG","1240k",3,220146,113874,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","J-PF5119","J2a1a1a2",NA,NA,"K2b1",NA,NA,NA,NA,"[0.051,0.085]","ss.minus","ILLUMINA-APO023.A0101.TF1.1_S0_L001_R1_001.fastq,ILLUMINA-APO023.A0102.TF1.1_S0_L008_R1_001.fastq,ILLUMINA-APO023.A0103.TF1.1_S0_L008_R1_001.fastq",NA,"CRITICAL","hapConX=[0.051,0.085]","K2b","J2a"
"APO025.AG","APO025",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",3526,33,"1627-1509 calBCE (3315±24 BP, MAMS-47522)",NA,"Greece_Crete_Aposelemis_LBA.AG","Heraklion (Crete)","Greece",35.2394569,24.9883048,"Native pulldown on 3.2M snpset","AG","1240k",3,247653,127365,"M","63.966305","27.436006","J-PF5119","J2a1a1a2",NA,NA,"T2b",NA,NA,NA,NA,"[0.012,0.031]","ss.minus","ILLUMINA-APO025.A0101.TF1.1_S0_L001_R1_001.fastq,ILLUMINA-APO025.A0102.TF1.1_S0_L008_R1_001.fastq,ILLUMINA-APO025.A0103.TF1.1_S0_L008_R1_001.fastq",NA,"QUESTIONABLE","hapConX=[0.012,0.031]","T2b","J2a"
"GLI003.AG","GLI003",NA,"bone_petrous",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",3318,44,"1439-1293 calBCE (3110±27 BP, MAMS-49523)",NA,"Greece_GlykaNera_LBA.AG","Attica","Greece",37.99017,23.849907,"Native pulldown on 3.2M snpset","AG","1240k",2,926253,495842,"M","209.4897","128.350305","J-PF5252","J2a1a1b1a1a",NA,NA,"U3c",NA,NA,NA,NA,"[0.003,0.006]","ds.half","ILLUMINA-GLI003.A0101.TF1.2_S0_L004_R1_001.fastq,ILLUMINA-GLI003.A0101.TF1.1_S0_L008_R1_001.fastq",NA,"PASS",NA,"U3c","J2a"
"HGC001.AG","HGC001",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",4074,54,"2200-2041 calBCE (3732±19 BP, MAMS-37426)",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,987798,519398,"M","20.647598","0","J-P58","J1a2a1a2",NA,NA,"H",NA,NA,NA,NA,"[0.008,0.011]","ds.half","ILLUMINA-HGC001.A0101.TF1.1_S0_L007_R1_001.fastq,ILLUMINA-HGC001.A0101.TF1.2_S0_L002_R1_001.fastq",NA,"PASS","hapConX=[0.008,0.011]","H","J1a"
"HGC002.AG","HGC002",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",4150,49,"2283-2139 calBCE (3777±19 BP, MAMS-37427)",NA,"Greece_Crete_HgCharalambos_EMBA.rel.of.HGC026andI0074.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,170971,92201,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","J-P58","J1a2a1a2",NA,NA,"T2+16189",NA,NA,NA,NA,"[0,0.017]","ds.half","ILLUMINA-HGC002.B0101.TF1.1_S0_L007_R1_001.fastq,ILLUMINA-HGC002.B0101.TF1.2_S0_L002_R1_001.fastq",NA,"PASS",NA,"T2+","J1a"
"HGC005.AG","HGC005",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",4118,50,"2276-2059 calBCE (3757±19 BP, MAMS-37430)",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,375947,202359,"M","339.487273","177.4363","J-P58","J1a2a1a2",NA,NA,"H4a1",NA,NA,NA,NA,"[0.006,0.019]","ss.minus/ds.half","ILLUMINA-HGC005.A0101.TF1.1_S0_L007_R1_001.fastq,ILLUMINA-HGC005.A0101.TF1.2_S0_L002_R1_001.fastq",NA,"PASS","hapConX=[0.006,0.019]","H4a","J1a"
"HGC006-035.AG","HGC006-035",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",4129,49,"2279-2146 calBCE (3764±19 BP, MAMS-37431)",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,996362,521548,"M","94.803695","22.921399","J-Y6240","J2a1a1a2b2",NA,NA,"H13a1a",NA,NA,NA,NA,"[0.006,0.009]","ds.half","ILLUMINA-HGC006.A0101.TF1.1_S0_L007_R1_001.fastq,ILLUMINA-HGC006.A0101.TF1.2_S0_L002_R1_001.fastq,ILLUMINA-HGC035.A0101.TF2.1_S0_L002_R1_001.fastq",NA,"PASS","hapConX=[0.006,0.009]","H13","J2a"
"HGC009.AG","HGC009",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Direct: IntCal20",3933,41,"2035-1909 calBCE (3621±22 BP, MAMS-45081)",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",1,754254,392033,"M","0","0","J-PF7394","J2a1a1a2b2a1b1~",NA,NA,"H",NA,NA,NA,NA,"[0.007,0.013]","ds.half","ILLUMINA-HGC009.A0101.TF2.1_S0_L002_R1_001.fastq,ILLUMINA-HGC009.A0101.TF2.2_S0_L002_R1_001.fastq,ILLUMINA-HGC014.A0101.TF2.1_S0_L002_R1_001.fastq",NA,"PASS","hapConX=[0.007,0.013]","H","J2a"
"HGC010.AG","HGC010",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Context: Archaeological",4050,173,"2300-1900 BCE",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",1,118154,58794,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","T-M70","T1a",NA,NA,"U1a1a+16129",NA,NA,NA,NA,"n/a (<2000 X SNPs)","ss.minus/ds.half","ILLUMINA-HGC010.A0101.TF2.1_S0_L002_R1_001.fastq",NA,"PASS",NA,"U1a","T1a"
"HGC013.AG","HGC013",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Context: Archaeological",4050,173,"2300-1900 BCE",NA,"Greece_Crete_HgCharalambos_EMBA.rel.of.HGC024.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,608502,310404,"M","263.275106","200.268493","J-P58","J1a2a1a2",NA,NA,"HV1a'b'c",NA,NA,NA,NA,"[0.013,0.023]","ds.half","ILLUMINA-HGC013.A0101.TF2.1_S0_L002_R1_001.fastq,ILLUMINA-HGC013.A0101.TF2.2_S0_L002_R1_001.fastq",NA,"QUESTIONABLE","hapConX=[0.013,0.023]","HV1","J1a"
"HGC015.AG","HGC015",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Context: Archaeological",4050,173,"2300-1900 BCE",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,314015,158659,"M","n/a (<300K SNPs)","n/a (<300K SNPs)","J-PF5119","J2a1a1a2",NA,NA,"X2",NA,NA,NA,NA,"[0.003,0.021]","ds.half","ILLUMINA-HGC015.A0101.TF2.1_S0_L002_R1_001.fastq,ILLUMINA-HGC015.A0101.TF2.2_S0_L002_R1_001.fastq",NA,"PASS",NA,"X2","J2a"
"HGC018.AG","HGC018",NA,"tooth",2023,"SkourtaniotiRingbauerNatureEcologyEvolution2023","doi:10.1038/s41559-022-01952-3","ENA:PRJEB56216","Context: Archaeological",4050,173,"2300-1900 BCE",NA,"Greece_Crete_HgCharalambos_EMBA.AG","Lasithi (Crete, Ierapetra, Schinokapsala, Vornospilia)","Greece",35.17725,25.4411,"Native pulldown on 3.2M snpset","AG","1240k",2,632843,327604,"M","0","0","J-Y151557","J2a1a1a2b1b",NA,NA,"HV+16311",NA,NA,NA,NA,"[0.003,0.01]","ss.minus/ds.half","ILLUMINA-HGC018.A0101.TF2.1_S0_L002_R1_001.fastq,ILLUMINA-HGC018.A0101.TF2.2_S0_L002_R1_001.fastq",NA,"PASS",NA,"HV+","J2a"
